,username,hashtags,retweets,url,punctuations,sentence_length,emoji,levenshtein,polarity,subjectivity,possession,flesch_reading,label_y
62,43d6d623d1f8e46f4d3be276bc36ca79,0,0,48,4.93,13.33,4,73.45010101010101,0.11300595238095232,0.2912658730158731,0.0,60.38,bot
63,b0d294649cc79c01cca03f450547a004,0,0,46,4.57,12.31,1,66.84363636363636,0.119625,0.2787976190476191,0.0,58.35,bot
64,81dea65b4555c0c3a851b570ab992b8a,0,0,49,4.77,12.66,2,69.68060606060607,0.14235416666666667,0.2546177248677248,0.02,53.28,bot
65,83f2f460c1419a880611378eef408035,0,0,48,4.7,13.06,3,69.69151515151515,0.06174314574314575,0.2288091630591631,0.0,58.29,bot
66,abc0eddee415b6e25448e4b7f8da1622,0,0,36,4.37,13.24,2,72.2670707070707,0.10252099567099564,0.2163397546897548,0.0,59.87,bot
67,e349fd971790b13fa185e3cfdd021059,0,0,47,4.57,12.97,3,69.01333333333334,0.09482187950937952,0.2685140692640693,0.0,46.27,bot
68,43a0f99038e49f49436c5c880f5bf787,0,0,49,4.86,12.73,5,66.47474747474747,0.06527380952380953,0.2474642857142857,0.01,73.0,bot
69,6586c6858b0aab51410eab76b693714d,0,0,39,4.66,13.24,4,70.41393939393939,0.11804503968253968,0.2190392857142857,0.02,56.73,bot
70,28da3da02373a037fd1c1c7a306ccf12,0,0,81,10.21,16.48,0,105.13939393939394,0.07306998556998556,0.30693434343434345,0.0,73.88,bot
71,e68c9b5d7380765a61e98b0248a2e474,0,0,48,4.7,12.36,3,65.3729292929293,0.18435378787878787,0.2993848484848484,0.0,62.01,bot
72,f4a671581933a20d4db1168d9ec12abf,0,0,47,4.96,12.4,2,66.82242424242425,0.1618361111111111,0.27663611111111114,0.0,61.4,bot
73,c184359db04a7966a1a56a7f726c65ef,0,0,32,3.92,12.58,2,68.85898989898989,0.06911011904761906,0.2182976190476191,0.0,54.8,bot
74,d3848b7f6a13e4c37243433ce4f0e54b,0,0,41,4.55,13.25,6,71.80929292929292,0.09178030303030303,0.19680008417508416,0.0,62.41,bot
75,be47a9be10abd62c36a5033338ff17bc,0,0,46,4.64,12.74,3,66.99656565656565,0.08828869047619044,0.28380952380952384,0.0,69.96,bot
76,edbea5179a48abfb06d016932fbfffd2,1,0,46,4.89,12.57,3,65.98141414141413,0.11642916666666668,0.2446888888888889,0.0,62.61,bot
77,30d4c9809c41e8ee89dad75cdbecdeb4,0,0,44,4.76,13.1,2,70.71838383838384,0.09135912698412696,0.2245813492063492,0.0,63.22,bot
78,513e237429859f8123f546158fa6580f,0,0,53,5.24,12.57,4,66.57272727272728,0.14076911976911974,0.2302826479076479,0.0,60.99,bot
79,b7443c71371d8f40fced7554935611d5,0,0,47,4.6,12.79,5,68.2579797979798,0.16665476190476192,0.3049365079365079,0.0,60.18,bot
80,f245b97f8ae54b142625e3816343c780,0,0,39,4.28,12.8,2,68.26202020202021,0.15450837842712845,0.261466354016354,0.0,53.58,bot
81,c20b5d97c3a46619797cebd71be13c6,0,0,54,4.88,12.58,1,67.93030303030304,0.2067059343434344,0.2475670033670033,0.0,51.65,bot
82,f4843859917faf66f255406e9819c57e,0,0,53,4.74,11.37,4,61.06,0.15738839285714287,0.2434702380952381,0.0,55.1,bot
83,48ed710d044023e2cb1281ba0ca7b308,0,0,38,4.59,13.53,4,70.23878787878787,0.10468055555555557,0.22266666666666668,0.01,65.39,bot
84,66276da73e220fdab07f68d34d9a3766,0,0,45,4.7,12.03,7,64.96848484848485,0.1281904761904762,0.2285284391534392,0.0,59.98,bot
85,ebff67e23fef4510533b540fbe47e97f,0,0,52,4.96,12.16,3,66.0909090909091,0.17199570707070705,0.25057457912457914,0.0,64.54,bot
86,f249890904c3e722c925ccc4ea368377,0,0,34,4.13,13.63,2,72.0769696969697,0.17237824675324678,0.34231439393939395,0.0,65.39,bot
87,efe6bbc53876ce54780b4d0cf9d4be08,0,0,47,4.76,12.25,6,66.68343434343434,0.1410605158730159,0.2748452380952381,0.0,61.6,bot
88,ae55920de3d233c46d31ad5617aa46e3,0,0,48,4.93,12.47,4,66.37212121212121,0.1486696428571429,0.2418571428571429,0.0,58.55,bot
89,9d9fb5b64f1bf9f0e0b65caecb56e483,0,0,47,4.86,12.9,3,69.52424242424243,0.1675179292929293,0.27859997594997593,0.0,58.55,bot
90,1702ef4e517b2091c6c0cb161a9dac79,1,0,45,4.61,12.67,0,69.25414141414143,0.11955450937950934,0.24195974025974026,0.01,56.83,bot
91,3f2aed4dd1489dd2d1b544b9dca74f05,0,0,0,2.99,10.1,0,56.07757575757576,0.0072770562770562795,0.18478463203463208,0.0,71.31,bot
92,af6d6523fedc270a813d7cc0cda14c24,0,0,0,3.15,11.66,0,61.99050505050505,0.0569478354978355,0.2501747294372294,0.0,70.6,bot
93,aa6038ecbf166330c8f311f02cabeba3,0,0,0,3.2,10.7,0,58.39272727272727,0.05713663419913419,0.18850487012987016,0.0,71.31,bot
94,e2a34e4d4326183c0010bde9be494869,0,0,0,3.06,10.81,0,60.43979797979797,0.10474166666666668,0.24906388888888886,0.0,71.0,bot
95,c4226944352e2c4f2b636c4d4155f88c,0,0,0,3.29,12.29,1,63.973939393939396,0.06415573593073594,0.2583060245310246,0.0,78.65,bot
96,e8e19da73acb549497a369b023a836e,0,0,0,3.02,10.85,3,60.194949494949505,0.03319426406926406,0.2460301226551226,0.0,71.21,bot
97,e4893fadd3807ab6dcbdbfdc660a3468,0,0,0,3.08,11.34,1,60.32282828282828,0.0980616883116883,0.2283722943722944,0.0,70.9,bot
98,c3b30625dd77efef60583c0f8381d4b6,0,0,0,3.02,11.01,0,55.58383838383838,0.0256439393939394,0.2280075757575758,0.0,70.7,bot
99,131a582c85353760983f21f28adace54,0,0,0,3.2,11.25,4,60.1139393939394,0.08107386363636364,0.21706060606060606,0.0,70.7,bot
100,e757c22963192db8b46d608414ca14ab,0,0,0,3.15,11.42,3,64.08060606060606,0.06165367965367965,0.2524188311688312,0.0,70.7,bot
101,d26a448e699c5206b7b58f19969027f5,5,1,192,12.17,11.2,3,25.11414141414141,0.008,0.017,0.01,-212.36,bot
102,2dc865b097d33499e08cf038ef6c2955,0,0,192,13.35,12.9,0,19.66606060606061,0.0,0.0,0.0,-997.66,bot
103,62d2b35894556da77d3793e18d1ffc4d,0,0,131,16.3,8.88,0,12.744040404040403,0.0,0.0,0.0,-318.63,bot
104,2d0e38bfa5ae966f00d9054b5cc5297d,0,1,99,15.96,6.94,0,26.104848484848485,0.05431818181818183,0.17606060606060606,0.0,-574.07,bot
105,2a00725d89f25bf4fdcf67318ca3591,0,0,100,11.29,8.94,0,0.9462626262626262,0.0,0.0,0.0,-784.84,bot
106,987a68243bdfbdd574a1d05c643b8002,4,0,26,4.38,13.5,5,79.55030303030303,0.06943387445887446,0.22758116883116886,0.0,41.54,bot
107,3919600a23fa93586ac034ec7086ab99,11,0,24,4.28,13.83,4,81.14888888888889,0.15360058621933625,0.3128146825396825,0.0,37.78,bot
108,9ea278f219f869b289dcd57a2d79605a,5,0,14,3.95,14.56,2,83.34060606060606,0.10027083333333334,0.2724146825396825,0.0,39.0,bot
109,bb01c1d228425fe80cfcde2952c2f9c5,11,0,41,5.06,12.24,14,78.60646464646464,0.09855535714285713,0.2599238095238096,0.0,47.9,bot
110,54d0efdb1c12319e9a195447a0274edd,13,0,18,4.35,14.26,9,82.77070707070709,0.08748611111111114,0.3286190476190476,0.02,33.89,bot
111,be2f9d40ba4a43f496b49c9ed06815c9,1,0,14,4.08,15.19,5,84.18343434343434,0.12242150673400674,0.31177561327561315,0.0,50.47,bot
112,d0501196cba17403613b2d4faa72fa42,1,0,2,3.9,16.0,2,81.74868686868687,0.14075847763347762,0.3170851370851371,0.0,43.26,bot
113,70ddcdd222a02d2df685e67a38b903d7,2,0,0,3.45,15.5,0,82.90161616161615,0.15380925324675326,0.3419808201058201,0.0,34.4,bot
114,aa812078728850c679ed0c7d6e20b618,3,0,5,4.23,16.42,8,86.77919191919192,0.0921544372294372,0.3054613095238096,0.0,35.11,bot
115,f14500eba2584cb62814d5260be8a2fc,0,0,5,4.15,16.49,6,85.14909090909092,0.1823901515151515,0.3448560606060606,0.0,55.85,bot
116,b26710dacd16540fde2fee77c225bcb3,3,0,99,6.33,10.84,0,65.37191919191919,0.00747727272727273,0.07784090909090909,0.0,-20.19,bot
117,df9158fb9bae4f88bb29f82b38dd8093,0,1,100,6.5,10.92,1,63.59818181818182,0.04535416666666667,0.07666666666666666,0.0,-42.69,bot
118,c0a532f7558569a2c1c5e30f897dc6c8,0,0,102,6.44,10.9,0,66.82363636363637,0.01628030303030303,0.04846212121212121,0.0,-42.79,bot
119,71eec5f31f3cc687597b930a190b0ea4,3,1,98,6.21,10.75,2,64.68444444444444,0.032,0.10544444444444444,0.0,-64.95,bot
120,9b9b0cce739c7885429de6ea445b95d5,2,0,102,6.83,12.57,0,73.7440404040404,0.05395833333333334,0.10425,0.0,-35.48,bot
121,3d51b53f56b2736614b7351aa4f8f233,0,1,101,6.36,10.73,1,64.81616161616161,0.02075,0.043416666666666666,0.0,-64.44,bot
122,80ddbc35bae2efc7ad5ffb34f6b85c66,1,0,100,6.14,11.24,0,65.71878787878788,0.010795454545454546,0.04077651515151515,0.0,-213.55,bot
123,1e065b1eedfd5dc807f93b2804c7df3,0,0,100,6.41,11.06,0,64.32181818181819,0.007000000000000001,0.043833333333333335,0.0,-80.34,bot
124,bebd05ac94e0f2fb5c3ce319d95ba913,0,1,100,6.36,10.47,0,60.998383838383845,0.028125000000000004,0.063,0.0,-96.68,bot
125,1debf0426f4535109186a0d0dc063a45,1,0,100,6.32,11.27,0,67.08222222222223,0.021,0.046999999999999986,0.0,-46.85,bot
126,ac5e12fefc576fa8c68b874ebfe5391,0,0,100,6.3,1.0,0,11.494141414141414,0.0,0.0,0.0,-97.71,bot
127,3d7f2c8b6740dde4c3fe70dbb982c789,5,0,186,20.24,37.77,218,204.1391919191919,0.08586253607503609,0.2974167568542568,0.01,10.0,bot
128,41ea5be536539c76414a3da99a720b3d,2,0,190,20.37,37.26,221,203.68727272727276,0.10497153679653676,0.25809857503607503,0.01,-3.04,bot
129,a31ee4bb0c1517751c1199283c4eda4e,8,0,171,21.22,36.74,269,204.02868686868686,0.12626655844155846,0.2875278138528138,0.01,7.73,bot
130,c7f3a84e320d4afc899f84f96a3c6a04,8,0,192,23.44,37.41,252,204.1294949494949,0.11890048701298701,0.3070266233766234,0.0,-15.32,bot
131,bdd016ad2ca70befd8c10cbf4fa590d7,16,0,187,26.18,37.18,252,206.81676767676768,0.05703957431457433,0.1819313852813853,0.0,-36.54,bot
132,7ffa4f8fa4fec15308c3c94b3d57eade,16,0,189,26.81,37.38,266,205.85535353535354,0.06550270562770563,0.2012907647907648,0.0,0.35,bot
133,6c59cecace278ff6b09b686102720418,12,0,183,22.26,37.22,278,203.4470707070707,0.05038636363636364,0.2014366883116883,0.0,-20.5,bot
134,da968e37ff751bf3baa3ee76357d1716,10,0,191,23.1,36.85,239,205.49535353535356,0.09996331168831167,0.2346870157620157,0.02,-5.78,bot
135,6903186eb3b4dd70f3128282a8051713,6,0,175,20.03,37.27,240,204.74626262626262,0.08769016955266956,0.25281827478077484,0.0,-8.12,bot
136,93364f57b3e94e3cd6c0bb4a4d5544b0,3,0,184,21.58,37.08,260,204.7907070707071,0.11285532106782108,0.3292604617604617,0.0,-8.52,bot
137,e94868dbbf46631549564cb610bcc0ff,3,0,197,21.18,37.87,195,199.359797979798,0.110245183982684,0.30164882756132744,0.01,5.84,bot
138,8c88884c6cffd606bb94d6cbcc595061,4,0,197,20.62,38.03,213,200.11171717171717,0.12289563492063488,0.3335337301587301,0.0,19.13,bot
139,af03b213afb0b04111bffc9df8e5a615,362,0,148,19.62,36.96,149,187.95171717171718,0.0902357142857143,0.2428654761904762,0.02,13.75,bot
140,7a8958bbd67f4c0bca7c72e36dd5c68c,540,0,159,23.46,36.9,222,169.8989898989899,0.08937824675324675,0.26180645743145736,0.0,18.56,bot
141,748d30b7b45e3e6e5f4cfdbb50491321,35,0,192,21.64,37.34,209,200.49898989898992,0.13206295093795092,0.3395157481407481,0.01,9.76,bot
142,37683cc3186215232bfc3aa0d53a25ec,7,0,195,22.7,38.45,211,198.9915151515152,0.1175715007215007,0.3225516955266955,0.0,23.19,bot
143,8fe7502d2f2da6c16c551cfa8fe501f,9,0,197,20.99,37.31,200,200.0020202020202,0.1137691197691198,0.2727582278832278,0.0,2.75,bot
144,158d45fd04415216db06105148bf592d,3,0,177,19.34,36.63,189,200.46444444444444,0.14148174603174601,0.2897444444444443,0.0,6.31,bot
145,d7ab07573f409546cd8a6ce2c35183c2,2,0,194,22.02,37.49,263,199.0711111111111,0.11119772727272732,0.2920109788359789,0.01,9.96,bot
146,d3f8967a2c5d4748989c871ef5c68fe7,5,0,186,21.19,37.39,202,200.23777777777775,0.1552590331890332,0.30692571909571903,0.0,16.8,bot
147,e6666880e8d496aa02d55c2784dc0f82,2,0,90,5.55,6.68,1,46.000202020202025,0.11156944444444444,0.14709722222222227,0.0,54.86,bot
148,785fe083796db19f2da5f1b1f464583c,4,0,200,19.22,38.33,170,202.36585858585858,0.12704414381914386,0.28917864959114953,0.0,13.96,bot
149,925a93ce55e0aaca47df42d7e3a8938d,7,0,200,20.75,37.79,174,204.54202020202018,0.1714573593073594,0.3399324915824915,0.0,8.07,bot
150,aa591007be49a32a2981377028ad47f9,281,0,154,22.56,37.15,394,189.12626262626262,0.22127481962481965,0.3742817654567653,0.0,3.5,bot
151,e784c6c6cb19670249e135ea215d8472,438,0,187,25.24,37.56,479,176.66969696969696,0.18039145021645026,0.35157520442520424,0.0,7.19,bot
152,a2ebf2e8a0a09ec137d23dce687550ed,275,0,157,22.79,36.43,370,194.04525252525247,0.12637391774891776,0.29494123376623377,0.0,1.17,bot
153,277f3f35a567c206c3058ca15d9ef1f4,6,0,201,22.87,38.12,167,204.42464646464646,0.14444469696969695,0.3417101010101009,0.0,22.42,bot
154,1a68f57ebcdcb960263e0f7f400bc92a,3,0,199,19.9,38.76,220,202.979595959596,0.20205122655122654,0.3850371572871571,0.0,7.36,bot
155,89241afef8276eeaf912e191651b4227,9,0,200,21.97,39.21,204,204.26222222222225,0.1511546717171717,0.3304908369408369,0.0,25.26,bot
156,884cfb2fb58a9187965560119cd00873,6,0,188,22.08,37.45,227,204.1214141414141,0.14909848484848487,0.3146709262959262,0.0,10.0,bot
157,e60e94250263b5fa63ccfa4e172ba303,8,0,197,21.46,38.48,228,202.55373737373736,0.173863943001443,0.3832997835497835,0.0,16.9,bot
158,dbeb01a74c90a81107a95867d17ed232,4,0,179,18.21,34.39,164,199.38585858585859,0.14425059523809514,0.3171944139194138,0.0,19.64,bot
159,6d39d3cfe912d9f70083438734472517,6,0,189,19.19,35.28,166,200.51171717171718,0.13720055555555555,0.3087778021978021,0.0,20.45,bot
160,bfe79751e3b99fb5a29de1e237f9b8d1,9,0,184,18.14,34.35,145,199.14161616161618,0.11435458152958156,0.28940290404040403,0.0,20.45,bot
161,d21dfb1013bfefd54651b7bc571978e8,2,0,182,18.63,34.32,151,200.1,0.09958451479076474,0.31245598845598843,0.0,18.52,bot
162,d22bf8b2d4162ab12efdafc40495ea02,5,0,184,19.13,33.76,133,198.64464646464646,0.09131834415584414,0.2945863275613275,0.0,10.5,bot
163,4a56399f7e9265e4661339461280d916,10,0,182,19.53,34.47,179,200.86808080808083,0.1070406565656566,0.2316724775224776,0.0,13.35,bot
164,854a44b27b929cacf1984a496e9de9aa,10,0,183,21.53,34.4,197,204.36242424242425,0.09826810966810967,0.26398847402597403,0.0,4.38,bot
165,2edf34a5436964d08487c7a40751b2f9,9,0,189,20.94,34.75,169,203.82282828282828,0.09231389860139858,0.23786346338846334,0.0,13.55,bot
166,c12e9ed2bfc3c7cd01976311096b3c54,9,0,177,19.92,35.25,215,201.90929292929286,0.07642132034632035,0.26920638528138524,0.0,-3.85,bot
167,95893924ed72cd3f094e77d456bc5e40,5,0,189,19.56,33.45,166,197.73434343434346,0.09312348068598066,0.26963229825729834,0.01,17.41,bot
168,d470457608d3970fdd31ffde40e7a7cb,0,0,38,4.73,12.78,3,68.13050505050505,0.09069628427128426,0.2256047017797017,0.0,66.47,bot
169,2b9d7c655316a1551eb9c749216d1698,0,0,44,4.9,12.89,7,67.3850505050505,0.11759545454545454,0.21843989898989905,0.0,71.68,bot
170,169783398f987f9d3376f378494620ed,0,0,45,4.9,13.08,2,67.80848484848485,0.1874864357864358,0.2667256854256854,0.01,64.95,bot
171,3eeeaacab700f923cf94656cd558e052,0,0,47,4.46,11.57,4,63.046868686868685,0.07056547619047619,0.2138452380952381,0.0,57.95,bot
172,bf535c1fc9bcdd1361217b76d26e373,0,0,44,5.02,13.77,2,73.67838383838385,0.08828391053391055,0.2163015873015873,0.0,59.67,bot
173,51ef918d74438bbc54ed9eedc411e8f8,0,0,43,4.43,12.41,2,67.08989898989898,0.14854940476190473,0.2271559523809524,0.0,53.58,bot
174,f281efe1f1ab1e3eaf0b64d4959d5c1,0,0,53,4.92,12.31,4,64.3929292929293,0.14744306156806156,0.2280425685425685,0.0,57.54,bot
175,8fa80fa62fb9eaf62e921afddb4d8e0a,0,0,45,4.89,12.39,7,67.21131313131313,0.13965992063492064,0.27387380952380946,0.0,62.21,bot
176,423aa6f98a10402802eb94c77fd57430,0,0,42,4.79,13.01,4,67.95919191919192,0.14082070707070707,0.22973106060606066,0.0,62.61,bot
177,7318c3b09c8a838edc49cca056ce6eef,0,0,49,4.86,13.26,5,69.59777777777778,0.11960793650793652,0.22167380952380952,0.01,61.4,bot
178,9a196997d61d6eee7b78d44efc562c2d,627,0,116,25.06,34.88,352,167.62848484848485,0.05457467532467533,0.18190367965367968,0.0,-8.38,bot
179,9a70bf87b9f4bae6f1e0f7e2a0a29644,617,0,118,25.63,35.33,333,169.3480808080808,0.0574448051948052,0.2052922077922078,0.0,2.32,bot
180,7c166034202404a340dd92400354fa95,612,0,122,24.37,34.44,349,168.5151515151515,0.06624891774891774,0.20359559884559889,0.0,11.96,bot
181,263033534de09372827491008960a228,643,0,116,26.16,35.21,373,168.32868686868687,0.053642857142857145,0.16715873015873015,0.0,5.16,bot
182,3bbf086f14226d1c38bab9921306f0e3,104,0,185,23.55,36.18,215,201.4292929292929,0.0944344696969697,0.22424838494838487,0.0,6.14,bot
